ID,Difference in M values (SZ - control),P.Value,adj.P.Val,CHR,Methyl27_Loci,UCSC_RefGene_Name,UCSC_RefGene_Group,UCSC_CpG_Islands_Name,Relation_to_UCSC_CpG_Island,Enhancer,Regulatory_Feature_Group
cg00246969,0.504655258,0.000783772,0.024900775,13,NA,STK24;STK24,Body;Body,,,TRUE,
cg00247892,0.197960301,0.000115797,0.012395422,5,NA,,,,,NA,
cg00250500,-0.291005888,0.000272707,0.016610148,10,NA,,,chr10:77155128-77169600,Island,NA,Unclassified
cg00251270,0.33064446,0.000714087,0.024010132,10,NA,,,,,NA,
cg00251610,-0.380053638,3.20E-06,0.004517314,5,NA,EBF1,TSS1500,chr5:158527374-158527983,Island,NA,Unclassified
cg00251767,0.380272583,8.77E-05,0.011286593,8,NA,TOX,Body,,,TRUE,
cg00252332,-0.148521551,0.003561169,0.049150438,13,NA,KLF5;KLF5,5'UTR;1stExon,chr13:73632860-73634370,Island,NA,Promoter_Associated
cg00252529,0.346428208,0.000375106,0.018659167,4,NA,ARHGAP10,Body,,,TRUE,
cg00253248,0.285509058,0.002028406,0.037925371,17,NA,,,chr17:48942949-48944943,S_Shelf,NA,Unclassified_Cell_type_specific
cg00253379,-0.381544343,7.18E-05,0.010510755,16,NA,,,,,NA,
cg00255732,-0.255772773,0.002145391,0.038874128,2,NA,ANO7,Body,chr2:242148678-242149079,N_Shore,NA,
cg00256675,0.535785545,0.001977518,0.037455943,4,NA,CPLX1,Body,chr4:798538-798984,S_Shelf,NA,
cg00259019,0.311681771,0.001858708,0.03636864,2,NA,AGAP1;AGAP1,Body;Body,,,TRUE,
cg00259887,-0.34155973,0.003688774,0.049985711,8,NA,EBAG9;EBAG9;EBAG9,TSS1500;5'UTR;1stExon,chr8:110551736-110552643,Island,NA,Promoter_Associated
cg00260116,-0.310330277,0.003266264,0.047176525,7,NA,C7orf52,3'UTR,chr7:100815484-100816995,N_Shore,NA,
cg00261900,0.194961599,0.000405786,0.01927869,6,NA,SLC29A1;SLC29A1;SLC29A1;SLC29A1;SLC29A1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,chr6:44191278-44191872,S_Shelf,NA,Unclassified_Cell_type_specific
cg00262446,-0.420112418,0.001942764,0.037127538,4,NA,EMCN;EMCN;EMCN;EMCN,5'UTR;5'UTR;1stExon;1stExon,,,NA,
cg00262776,-0.143972578,0.003192473,0.04665436,12,NA,PLBD1;PLBD1,1stExon;5'UTR,chr12:14720248-14721093,Island,NA,
cg00263650,0.216822068,0.000162474,0.013943101,16,NA,PKD1;PKD1,Body;Body,chr16:2157862-2162139,Island,NA,
cg00263677,0.560755663,0.000403254,0.019214245,16,NA,CRISPLD2,Body,,,TRUE,
cg00265317,-0.265435114,0.000188585,0.014669136,16,NA,ST3GAL2,TSS200,chr16:70472588-70473649,Island,NA,Promoter_Associated
cg00265863,-0.414053698,0.0002714,0.01660038,1,NA,XKR8,TSS200,chr1:28286019-28286838,Island,NA,Promoter_Associated
cg00267196,-0.385652282,0.002697759,0.043134579,8,NA,ZFAT;ZFAT;ZFAT,TSS1500;Body;TSS1500,,,NA,
cg00270878,-0.397088205,0.000276227,0.016701855,11,NA,SLC22A11,Body,chr11:64335489-64335965,N_Shore,TRUE,Unclassified_Cell_type_specific
cg00273068,-0.245115798,5.77E-05,0.009814028,20,TRUE,EMILIN3,TSS1500,chr20:39994545-39995810,Island,NA,
cg00277048,0.33462732,0.001032928,0.028098094,2,NA,DNMT3A;DNMT3A;DNMT3A,Body;Body;Body,chr2:25474757-25475598,N_Shore,TRUE,
cg00280619,0.367978148,0.001125828,0.029140602,6,NA,ANKS1A,Body,,,NA,
cg00282704,0.532750666,0.000992175,0.027610181,10,NA,MIR1915;C10orf114,TSS1500;TSS200,chr10:21783198-21786420,Island,NA,
cg00283857,0.454925646,0.002738872,0.043451124,6,NA,ZDHHC14;ZDHHC14,Body;Body,chr6:158013812-158014256,S_Shelf,TRUE,
cg00284259,-0.268608272,0.000381799,0.018776231,7,NA,,,chr7:75831068-75831542,N_Shelf,NA,
cg00284386,-0.563045227,0.001914168,0.036864032,8,NA,ARHGEF10,5'UTR,,,NA,
cg00288584,-0.220588865,1.25E-05,0.006339453,8,NA,TMEM55A;TMEM55A,1stExon;5'UTR,,,TRUE,Promoter_Associated
cg00288598,0.436429102,0.001246528,0.030483027,8,NA,EIF2C2;EIF2C2,Body;Body,chr8:141559164-141559368,N_Shelf,TRUE,Unclassified_Cell_type_specific
cg00288844,0.246476059,0.003462785,0.048593982,16,NA,TXNDC11,Body,chr16:11836073-11837092,N_Shore,NA,Promoter_Associated_Cell_type_specific
cg00288957,0.345458495,0.001310707,0.031159139,15,NA,ANKDD1A,TSS1500,chr15:65203730-65204392,N_Shore,NA,
cg00289254,-0.386563804,0.002218937,0.039487917,11,NA,,,,,NA,
cg00293626,0.2859939,0.000418863,0.019540263,8,NA,TSNARE1,5'UTR,,,NA,
cg00295794,0.593007059,0.000102915,0.011865855,13,NA,,,chr13:100641334-100642188,Island,NA,
cg00298324,0.2993318,0.000590837,0.022254837,20,NA,FAM110A;FAM110A,5'UTR;5'UTR,chr20:821674-822500,S_Shore,NA,Unclassified
cg00298951,-0.245101435,0.003220784,0.046838783,12,TRUE,CMKLR1;CMKLR1;CMKLR1,TSS1500;TSS1500;TSS1500,,,TRUE,
cg00300046,0.614435627,1.19E-05,0.006280153,1,NA,PRKCZ;PRKCZ;PRKCZ,Body;Body;Body,chr1:2082314-2082529,S_Shelf,NA,Unclassified_Cell_type_specific
cg00300090,-0.28003704,0.000167793,0.014151092,3,NA,SETMAR;SETMAR,1stExon;TSS200,chr3:4345005-4345342,Island,NA,Promoter_Associated
cg00300999,0.175055118,0.003359516,0.047861466,1,NA,CYCSP52;ETV3,TSS1500;Body,,,NA,
cg00301679,0.365524643,0.002939335,0.044921784,7,NA,AGAP3;AGAP3,Body;Body,chr7:150817005-150817237,Island,NA,Unclassified_Cell_type_specific
cg00304646,-0.164055119,0.00348783,0.048716139,16,NA,ATXN2L;ATXN2L;ATXN2L;ATXN2L;ATXN2L,Body;Body;Body;Body;Body,chr16:28833904-28835873,Island,NA,Unclassified
cg00305878,0.162587477,0.003156053,0.046434473,10,NA,,,chr10:45693718-45694890,Island,NA,
cg00306426,-0.186843363,0.000826568,0.025509286,1,NA,SFRS11,Body,chr1:70687300-70687560,Island,NA,Promoter_Associated
cg00306893,-0.438011622,2.37E-05,0.007445737,3,NA,,,,,TRUE,
cg00307276,0.262525059,0.003503909,0.048778023,16,NA,KIAA0430,3'UTR,,,NA,
cg00307662,0.305898011,0.000759491,0.02460213,16,NA,ASPHD1,3'UTR,,,NA,
cg00307737,-0.497186615,0.003497588,0.048769972,7,NA,GPR37,Body,chr7:124404174-124404432,N_Shore,NA,
cg00310375,-0.2808471,0.002579474,0.042282473,2,NA,,,,,TRUE,Unclassified
cg00310523,-0.292500888,0.000368361,0.018537281,12,NA,RASSF9;RASSF9,5'UTR;1stExon,,,NA,
cg00313865,0.328178378,0.001794932,0.035830317,21,NA,PCNT,Body,chr21:47823082-47824100,Island,NA,
cg00314003,0.299892267,0.000259795,0.016446817,11,NA,,,chr11:126873091-126873809,S_Shore,NA,Unclassified_Cell_type_specific
cg00318320,-0.389895764,0.001347824,0.031505899,2,NA,BOK,TSS200,chr2:242498013-242499274,Island,NA,
cg00319157,0.136210132,0.001515765,0.033098015,22,NA,GRAMD4,Body,chr22:47054031-47054274,N_Shore,NA,
cg00319168,-0.191373284,0.0029659,0.045118055,2,NA,HOXD13,1stExon,chr2:176957054-176958279,Island,NA,Unclassified_Cell_type_specific
cg00319655,-0.179349591,0.003470813,0.048642061,4,NA,ANXA3,5'UTR,chr4:79472806-79473177,S_Shore,TRUE,
cg00319686,0.663308629,0.000278203,0.016754995,15,NA,MAP2K1,Body,chr15:66678895-66679963,S_Shore,NA,Promoter_Associated
cg00319893,-0.329317912,0.002519026,0.041773204,1,NA,CACNA1E,Body,,,TRUE,
cg00322262,0.459313443,0.000790634,0.024957828,4,NA,ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2,Body;Body;Body;Body;Body;Body;Body,chr4:8087169-8087449,N_Shore,NA,
cg00323501,-0.356811448,0.001929717,0.037011431,22,NA,TMPRSS6,Body,chr22:37465056-37465331,N_Shore,TRUE,
cg00325139,0.36860903,2.08E-05,0.007357022,6,NA,,,,,TRUE,
cg00325149,-0.320404285,0.001166453,0.029614524,1,NA,COL11A1;COL11A1;COL11A1;COL11A1,TSS200;TSS200;TSS200;TSS200,,,NA,
cg00327332,-0.268282849,4.66E-05,0.009096747,20,NA,CSTT,TSS1500,,,NA,
cg00333622,0.29687769,1.58E-05,0.006737489,20,NA,GGT7,Body,chr20:33460430-33460866,N_Shore,NA,
cg00335169,-0.372644515,9.69E-06,0.006015089,10,NA,PTPRE,TSS200,chr10:129705217-129706237,N_Shore,NA,Unclassified_Cell_type_specific
cg00335219,0.244041804,0.003045477,0.045689263,16,NA,,,,,NA,
cg00336291,0.21143072,0.000134826,0.013045141,3,NA,CHCHD6,Body,chr3:126668259-126668520,Island,NA,
cg00337466,-0.226695042,0.000221712,0.015433589,10,NA,ADAM8;ADAM8;ADAM8,TSS200;TSS200;TSS200,chr10:135089969-135090491,S_Shore,TRUE,
cg00339441,-0.339227462,2.32E-05,0.007445737,10,NA,RBM20,Body,chr10:112431835-112432426,Island,NA,Promoter_Associated
cg00341950,0.406852307,0.000432105,0.019793601,11,NA,BRSK2,Body,chr11:1430939-1431834,Island,NA,
cg00342743,-0.14703156,0.000952019,0.027050387,10,NA,VDAC2;VDAC2,5'UTR;1stExon,chr10:76969992-76971002,Island,NA,Unclassified
cg00344577,-0.229809765,0.000278812,0.016754995,17,NA,,,chr17:79503586-79504181,S_Shore,TRUE,Unclassified
cg00346180,0.258752353,0.001102833,0.028888715,19,NA,PRMT1;PRMT1;PRMT1,Body;Body;Body,chr19:50191330-50191559,N_Shore,NA,
cg00346556,-0.112783813,0.003367896,0.047934503,12,NA,EPS8;EPS8,5'UTR;1stExon,chr12:15941718-15942740,Island,NA,
cg00346985,-0.251208339,0.000514687,0.021141533,1,NA,,,chr1:46940236-46940437,S_Shore,NA,
cg00347563,-0.309255696,8.01E-05,0.010903393,1,NA,GIPC2;GIPC2,1stExon;5'UTR,chr1:78511577-78512161,Island,NA,Unclassified
cg00347775,0.44594559,9.54E-05,0.011606673,22,NA,MPPED1,Body,chr22:43830899-43831162,N_Shore,NA,
cg00348802,-0.227132129,0.000740857,0.024419779,7,NA,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,chr7:157669879-157670095,N_Shore,NA,
cg00348992,0.230271386,0.002274812,0.039934345,1,NA,KIF26B,Body,,,TRUE,
cg00349948,0.290700661,0.003392472,0.048080488,8,NA,,,,,NA,
cg00350615,-0.171815834,0.002212431,0.039459316,6,NA,COL11A2;COL11A2;COL11A2,Body;Body;Body,,,NA,
cg00350652,-0.248130493,0.000941662,0.026945163,1,NA,WDR47;WDR47;WDR47;WDR47;WDR47;WDR47,1stExon;5'UTR;1stExon;5'UTR;5'UTR;1stExon,chr1:109583855-109585032,Island,NA,Promoter_Associated
cg00351537,0.362056656,0.000827403,0.025526151,19,NA,ZNF358,TSS1500,chr19:7580824-7581415,N_Shore,NA,Unclassified_Cell_type_specific
cg00351838,0.333713446,0.002020499,0.037874765,4,NA,TMEM184C,Body,chr4:148538449-148538718,S_Shelf,NA,
cg00352780,0.580351974,0.001765066,0.0355501,20,NA,GSS,TSS1500,chr20:33543082-33543846,S_Shore,TRUE,Promoter_Associated
cg00355188,0.15809772,0.001153632,0.029449319,10,NA,STK32C,Body,,,NA,
cg00355514,0.326637088,0.000523366,0.021282876,13,NA,,,chr13:24914548-24915100,Island,NA,
cg00355673,-0.170051817,0.000129389,0.012927034,14,NA,ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3;ATXN3,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,chr14:92572554-92573103,Island,NA,Promoter_Associated
cg00356818,-0.325248592,0.000347873,0.018109312,6,NA,MTRF1L;MTRF1L,TSS1500;TSS1500,chr6:153323534-153324320,Island,NA,Promoter_Associated
cg00357221,-0.322525968,0.00023306,0.015794234,10,NA,TECTB,TSS200,,,NA,
cg00357593,-0.117251238,0.003672524,0.049901201,19,NA,DDX39,TSS1500,chr19:14529731-14530505,Island,NA,Unclassified
cg00359110,0.335469684,0.000171072,0.014207935,12,NA,CAPS2,Body,chr12:75699310-75699513,N_Shore,NA,
cg00359181,-0.264539218,0.003215601,0.046807357,2,NA,GALM,Body,,,NA,
cg00360769,-0.37861502,1.55E-05,0.006737489,4,NA,DDIT4L,Body,chr4:101111146-101111497,N_Shore,NA,
cg00361017,-0.210259178,8.38E-05,0.011102504,6,NA,PDE10A;PDE10A,Body;5'UTR,chr6:166073882-166077752,N_Shore,NA,
cg00362381,0.396256046,0.000253609,0.01626485,16,NA,RAB40C,Body,chr16:664036-664587,S_Shore,NA,
cg00362657,0.43245142,0.0023069,0.040139778,21,NA,,,chr21:44876603-44876827,Island,NA,Unclassified_Cell_type_specific
cg00364457,0.253522614,0.000964773,0.027233397,6,NA,BTBD9;BTBD9,TSS1500;TSS1500,chr6:38607205-38607462,S_Shore,NA,
cg00364611,-0.489947411,0.000143549,0.013327848,14,NA,KCNK13,1stExon,chr14:90526696-90528951,Island,NA,Unclassified_Cell_type_specific
cg00366359,0.346925561,0.00055597,0.021775712,11,NA,ODZ4,5'UTR,chr11:79148358-79152200,N_Shelf,NA,
cg00369658,-0.201713301,0.000847302,0.025800969,11,NA,SERPING1;SERPING1;SERPING1,1stExon;TSS1500;5'UTR,,,NA,
cg00369908,-0.184788782,0.003035338,0.045621704,12,NA,ING4;ING4;ING4;ING4;ING4;ING4,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,chr12:6772258-6772579,Island,NA,Promoter_Associated
cg00373436,0.33770398,0.003660573,0.049814111,3,NA,TAGLN3;TAGLN3;TAGLN3,Body;Body;Body,,,TRUE,
cg00374263,0.418330528,0.002216306,0.039481336,14,NA,YLPM1,TSS1500,chr14:75229927-75230531,N_Shore,NA,
cg00374747,-0.151236792,0.003571923,0.049240032,11,NA,CDKN1C;CDKN1C;CDKN1C,TSS1500;TSS1500;TSS1500,chr11:2905023-2907024,S_Shore,NA,
cg00375581,-0.241378139,0.002594942,0.042352323,21,NA,COL6A2;COL6A2;COL6A2,5'UTR;5'UTR;5'UTR,chr21:47531899-47532821,N_Shore,NA,
cg00375589,0.414034428,0.000269772,0.01659005,3,NA,ANKRD28,Body,chr3:15900497-15901990,N_Shore,NA,
cg00376910,-0.364185419,0.002463008,0.041323733,15,NA,RLBP1,TSS200,,,NA,
cg00377320,-0.361239922,1.38E-05,0.006494925,17,NA,,,chr17:47987524-47988101,Island,NA,Unclassified_Cell_type_specific
cg00377757,-0.12090733,0.002454758,0.041266202,17,NA,TIMP2,TSS200,chr17:76920684-76921961,Island,NA,Unclassified
cg00377915,-0.275227085,0.001639915,0.034400881,10,NA,STOX1;STOX1;STOX1;STOX1;STOX1,5'UTR;Body;Body;Body;Body,,,TRUE,
cg00378658,-0.221385908,0.000884931,0.026191654,11,NA,,,chr11:1228751-1229024,S_Shelf,NA,
cg00379528,0.159135019,0.001350827,0.031513604,12,NA,,,chr12:125347784-125348688,S_Shelf,NA,Unclassified_Cell_type_specific
cg00379733,0.264154485,0.001987199,0.03753058,3,NA,ATP2B2;ATP2B2,Body;Body,,,NA,
cg00383220,-0.181818407,0.001112485,0.028993673,11,NA,HMBS;HMBS,Body;Body,chr11:118965017-118966464,N_Shore,TRUE,
cg00390259,0.397430746,9.66E-05,0.01164482,13,NA,,,,,NA,
cg00391229,0.239490676,0.003657921,0.049795592,22,NA,SAPS2,Body,chr22:50845158-50845437,Island,NA,
cg00391479,0.208806206,0.000158837,0.0138245,19,NA,,,chr19:1312787-1313528,Island,TRUE,
cg00392257,0.205460628,0.00213038,0.038747713,1,TRUE,ISG20L2,1stExon,chr1:156698111-156698916,N_Shore,TRUE,
cg00396158,0.213661632,0.003686973,0.049968965,5,NA,,,chr5:139486931-139487672,S_Shore,NA,Promoter_Associated
cg00396667,-0.450558508,0.001989168,0.037559742,5,NA,PITX1,3'UTR,chr5:134363092-134365146,Island,NA,
cg00396894,-0.257328963,0.003287094,0.047302267,2,TRUE,C2orf53,TSS200,,,NA,
cg00397103,0.3879299,0.002455358,0.041271088,1,NA,,,,,NA,
cg00398265,0.109326708,0.002487921,0.041495007,1,NA,,,,,NA,
cg00398420,-0.283772746,0.001436339,0.032324809,16,NA,,,,,NA,
cg00398764,-0.415913074,0.000205359,0.015006247,15,NA,,,chr15:37403042-37403267,N_Shore,NA,
cg00400827,0.529329783,7.22E-06,0.005787144,16,NA,,,chr16:29229952-29230176,Island,NA,
cg00400948,0.247635728,0.003221991,0.046845711,1,NA,GABRD,Body,chr1:1959414-1959867,Island,NA,
cg00402222,0.450103706,3.41E-05,0.008302964,5,NA,ADAMTS2;ADAMTS2,Body;Body,,,NA,
cg00403579,0.204209616,0.003504052,0.048778023,9,NA,DAB2IP;DAB2IP,Body;Body,chr9:124534979-124535612,N_Shore,NA,
cg00403616,-0.440712391,0.003445814,0.04846011,8,NA,,,,,NA,
cg00405554,-0.236333691,0.002087956,0.038408001,8,NA,LOC401463,TSS1500,chr8:65491083-65491319,N_Shore,TRUE,
cg00405688,-0.298206029,0.000959373,0.027158978,10,NA,FOXI2,TSS1500,chr10:129534410-129537366,N_Shore,NA,
cg00406023,0.240137163,0.001300967,0.031049996,11,NA,OAF,Body,,,TRUE,
cg00407866,0.30268338,0.000334899,0.017903818,11,NA,,,,,NA,
cg00408567,0.270147183,0.001312703,0.031179554,5,NA,GALNT10;GALNT10,Body;Body,chr5:153784641-153785130,S_Shore,NA,Unclassified
cg00408597,-0.099010296,0.002927778,0.044820884,11,NA,SWAP70,Body,chr11:9685520-9686050,Island,NA,Unclassified
cg00408764,-0.470087786,0.000246769,0.016135252,5,NA,,,,,TRUE,
cg00409684,-0.210323,0.000646578,0.023114393,10,NA,,,chr10:102984182-102990063,Island,NA,Unclassified_Cell_type_specific
cg00409696,0.355850439,0.001261092,0.03064879,2,NA,,,,,TRUE,
cg00415665,0.384197738,0.002625806,0.0426053,8,NA,ZHX2,5'UTR,,,NA,
cg00417071,0.295044041,0.001283441,0.030896087,4,NA,TSPAN5,Body,chr4:99579142-99580160,N_Shore,NA,
cg00417131,0.254196838,0.000708582,0.023951045,6,NA,SFRS13B,TSS1500,chr6:89827134-89828122,S_Shore,NA,
cg00417147,0.403915394,9.51E-05,0.011594581,12,NA,AACS,Body,chr12:125578348-125578588,Island,NA,
cg00418216,-0.29938354,9.07E-05,0.011400463,7,NA,HOXA11AS,Body,chr7:27227520-27229043,Island,TRUE,
cg00419757,-0.364283702,0.001095403,0.028820119,5,NA,,,,,TRUE,
cg00420911,-0.331027987,0.000812568,0.025292923,5,NA,,,,,NA,
cg00421363,-0.366379912,0.001853673,0.036346703,19,NA,PPFIA3,Body,chr19:49646092-49646308,Island,NA,Unclassified
cg00421846,-0.208598143,0.000563444,0.021859192,6,NA,,,chr6:41340667-41342543,N_Shore,TRUE,Unclassified
cg00422120,-0.36381381,0.000361757,0.018413297,2,NA,FEV,Body,chr2:219848919-219850541,N_Shore,TRUE,Unclassified_Cell_type_specific
cg00422248,0.456028585,0.003281835,0.047265018,19,NA,CHERP,TSS1500,chr19:16652513-16653740,Island,NA,Promoter_Associated
cg00424169,-0.300756442,0.001942376,0.037127538,13,NA,C13orf26;C13orf26,1stExon;5'UTR,,,NA,
cg00424967,-0.264551946,0.000946156,0.027003712,6,NA,,,,,TRUE,
cg00426976,0.362704225,6.83E-05,0.010400513,22,NA,SHANK3,Body,chr22:51142802-51143308,N_Shore,NA,Unclassified_Cell_type_specific
cg00428638,-0.313767016,0.000606952,0.02248885,19,NA,INSR;INSR,Body;Body,,,TRUE,
cg00429618,0.248883498,0.003598376,0.049424187,9,TRUE,ZNF322B,TSS1500,chr9:99962136-99962426,Island,NA,
cg00429862,-0.287491136,0.002551282,0.042036778,17,NA,MYOCD;MYOCD;MYOCD;MYOCD,5'UTR;5'UTR;1stExon;1stExon,chr17:12568667-12569335,S_Shore,NA,
cg00430484,0.23272922,0.001502301,0.032958789,22,NA,BAIAP2L2,Body,chr22:38484615-38485721,Island,TRUE,
cg00430542,-0.227989153,0.002998554,0.045335827,16,NA,,,chr16:73099812-73100791,N_Shore,TRUE,
cg00431813,0.326487926,0.001050608,0.028309659,7,NA,C7orf50;C7orf50;C7orf50,Body;Body;Body,chr7:1052387-1052736,N_Shore,NA,Unclassified_Cell_type_specific
cg00432979,-0.263932477,0.000823807,0.02547285,13,TRUE,MRP63;MRP63;SKA3;SKA3,1stExon;5'UTR;Body;Body,chr13:21750287-21751332,Island,NA,Promoter_Associated
cg00433050,0.249614691,0.002914246,0.044714361,4,NA,WFS1;WFS1,Body;Body,,,NA,
cg00433709,0.261964357,0.001688485,0.034834257,16,NA,ZNRF1,Body,,,TRUE,
cg00438026,0.161986882,0.002648104,0.04280878,6,NA,ATP6V1G2;NFKBIL1;NFKBIL1;ATP6V1G2,Body;TSS1500;TSS1500;Body,chr6:31509668-31509896,S_Shelf,NA,
cg00439392,-0.250619558,0.001046141,0.028243813,17,NA,,,chr17:35060322-35060692,Island,NA,Unclassified_Cell_type_specific
cg00443194,-0.227286225,0.00363744,0.049670708,7,NA,,,chr7:149194139-149195275,S_Shelf,NA,
cg00445126,-0.237439846,0.002400477,0.040900653,2,NA,LOC100132215,TSS1500,chr2:63274475-63279430,Island,NA,Unclassified_Cell_type_specific
cg00445232,0.320839724,0.000261921,0.016476933,15,NA,SMAD3;SMAD3;SMAD3;SMAD3,Body;Body;Body;Body,,,TRUE,
cg00445824,-0.22236113,0.003428231,0.048357332,19,TRUE,ISYNA1;ISYNA1;ISYNA1;ISYNA1;ISYNA1,5'UTR;5'UTR;1stExon;TSS200;1stExon,chr19:18543828-18549161,Island,NA,
cg00446123,0.644215069,5.32E-05,0.009552777,20,NA,LIME1,TSS200,chr20:62368955-62371962,N_Shore,NA,Promoter_Associated
cg00448143,-0.233561951,0.000262707,0.016497326,16,NA,MT1H;MT1H,1stExon;5'UTR,chr16:56701863-56702208,S_Shore,NA,
cg00448560,0.20975752,0.000644375,0.023097236,16,NA,ZNF423,Body,chr16:49526248-49526664,N_Shore,TRUE,Unclassified
cg00448707,-0.372758542,0.00024077,0.015968899,1,NA,DIRAS3,Body,chr1:68512643-68513005,Island,NA,
cg00448875,0.217556666,0.002251475,0.039723728,3,NA,RAB6B,Body,chr3:133613566-133615174,N_Shore,NA,
cg00449021,-0.487594103,0.000885406,0.026192014,1,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg00449384,0.233149661,0.002045105,0.038078033,9,NA,SH2D3C;SH2D3C;SH2D3C;SH2D3C;SH2D3C;SH2D3C,Body;5'UTR;5'UTR;Body;Body;Body,chr9:130516407-130517849,N_Shore,NA,
cg00449812,-0.193018807,0.003192777,0.046656234,16,NA,,,chr16:3139033-3140536,N_Shore,TRUE,Unclassified
cg00452755,-0.352039591,0.001936304,0.037086251,1,NA,SNHG3-RCC1;RCC1;RCC1;RCC1;SNHG3-RCC1;SNHG3-RCC1,Body;3'UTR;3'UTR;3'UTR;Body;3'UTR,,,NA,Gene_Associated_Cell_type_specific
cg00459509,1.108351866,0.00221931,0.039487917,12,NA,,,,,TRUE,
cg00459550,0.213970961,0.000171112,0.014207935,1,NA,,,,,NA,
cg00460322,0.298516886,0.000553748,0.021751399,13,NA,,,,,NA,
cg00460776,-0.460464616,0.00334499,0.047749408,12,NA,,,,,NA,Promoter_Associated
cg00460983,-0.464687271,0.000721507,0.02412203,10,NA,,,,,TRUE,
cg00461753,0.4172149,0.000147576,0.013464464,12,NA,,,,,NA,
cg00463202,0.45647771,9.73E-05,0.0116507,13,TRUE,ADPRHL1,1stExon,,,NA,
cg00463491,0.331827074,0.002075468,0.038276488,3,NA,,,,,TRUE,
cg00463577,-0.415126286,0.000470216,0.020410262,6,TRUE,C6orf150;C6orf150,1stExon;5'UTR,chr6:74161086-74162090,Island,NA,Promoter_Associated
cg00465927,0.234625528,0.003109477,0.046120167,1,NA,PAQR7,Body,chr1:26185472-26186356,S_Shelf,NA,
cg00466249,0.378394704,5.35E-05,0.009579923,17,TRUE,SLC38A10;SLC38A10,TSS1500;TSS1500,chr17:79268367-79269467,S_Shore,NA,Promoter_Associated
cg00467244,-0.476250177,0.001759259,0.035503711,8,NA,,,chr8:142427854-142428351,Island,NA,
cg00468380,-0.315675374,0.000175252,0.014307962,8,NA,,,chr8:11549858-11550166,N_Shore,NA,
cg00470768,0.24144342,0.000114682,0.01236952,15,NA,INO80,Body,,,TRUE,
cg00472393,-0.285801203,0.000500037,0.020858287,6,NA,C6orf167;MIR548H3;C6orf167,5'UTR;Body;1stExon,chr6:97730696-97731199,Island,NA,Promoter_Associated
cg00472445,-0.146144764,0.003460486,0.048580232,6,NA,ASCC3;ASCC3,TSS200;TSS200,chr6:101328747-101329451,Island,NA,Promoter_Associated
cg00474091,-0.596226445,0.001501183,0.032957927,12,NA,AEBP2;AEBP2,Body;Body,,,TRUE,
cg00474218,-0.238702466,0.000126032,0.012772994,15,NA,,,,,TRUE,Unclassified
cg00474723,-0.120896995,0.001609983,0.034059769,11,NA,ME3;ME3;ME3;ME3,TSS200;TSS200;1stExon;5'UTR,chr11:86382695-86383586,Island,NA,
cg00475815,-0.107353967,0.000744623,0.024478349,3,NA,SENP5;SENP5,1stExon;5'UTR,chr3:196594576-196595486,Island,NA,Promoter_Associated
cg00475955,-0.227725015,0.001688201,0.034834257,9,TRUE,C9orf114,1stExon,chr9:131591751-131592246,Island,NA,Promoter_Associated
cg00477287,0.339153157,0.000925444,0.026750345,19,NA,SF4,Body,chr19:19416693-19416945,N_Shelf,NA,
cg00478851,-0.501502862,0.000659229,0.023289851,11,NA,PPFIBP2,TSS1500,chr11:7534554-7535727,N_Shore,NA,
cg00480389,-0.339572786,0.001608693,0.034053018,20,NA,CBLN4,TSS200,chr20:54578603-54580678,Island,NA,
cg00482994,0.254965627,0.001993329,0.037607574,6,NA,BRD2;BRD2,Body;Body,,,NA,
cg00483304,0.323019716,0.0030205,0.045504987,2,NA,,,chr2:64978121-64978924,N_Shore,NA,
cg00485849,-0.240733343,0.002876651,0.044498495,4,NA,RASSF6;RASSF6,1stExon;TSS200,chr4:74486044-74486258,Island,TRUE,
cg00486352,-0.263182966,0.002416884,0.040999479,10,NA,NKX1-2,TSS1500,chr10:126135809-126138896,S_Shore,NA,
cg00487187,-0.228790014,0.001962365,0.037305927,10,NA,HHEX,Body,chr10:94451329-94451737,Island,NA,Promoter_Associated
